(1518318, u'CPS', datetime.datetime(2015, 9, 10, 14, 4, 30), datetime.datetime(2015, 9, 10, 14, 36, 30), u'MEMCACHED', 3, u'CPS|192.168.126.151:12000', None, u'Memcached\u5185\u5b58\u5360\u7528\u7387\u8d85\u9600\u503c\u5f02\u5e38', u'\u4e3b\u673a\u540d:192.168.126.151:12000,\u5185\u5b58\u6700\u5927\u53ef\u7528:10MB,\u5185\u5b58\u5f53\u524d\u5df2\u7528:0.01MB,\u5185\u5b58\u4f7f\u7528\u7387:0.13%,\u544a\u8b66\u9600\u503c:0%,\u62e8\u6d4b\u72b6\u6001:\u62e8\u6d4b\u6210\u529f', u'init', 9)
(1518320, u'CPS', datetime.datetime(2015, 9, 10, 14, 8, 6), datetime.datetime(2015, 9, 10, 14, 35, 6), u'BIZ_OGIC', 4, u'CPS_CNP_BOC', None, u'\u4e1a\u52a1\u903b\u8f91\u76d1\u63a7-CPS-\u4ee3\u7406\u4e0d\u53ef\u7528', u'CPS\u4ee3\u7406\u5f02\u5e38\uff0c\u53d1\u9001\u6d88\u606f\u8d85\u65f6\uff0c\u6216\u65e0\u540c\u6b65\u8fd4\u56de\u3002', u'init', 28)
(1518321, u'CPS', datetime.datetime(2015, 9, 10, 14, 10, 6), datetime.datetime(2015, 9, 10, 14, 11, 7), u'BIZ_OGIC', 4, u'CPS_CP_BOC', None, u'\u4e1a\u52a1\u903b\u8f91\u76d1\u63a7-CPS-\u4ee3\u7406\u4e0d\u53ef\u7528', u'CPS\u4ee3\u7406\u5f02\u5e38\uff0c\u53d1\u9001\u6d88\u606f\u8d85\u65f6\uff0c\u6216\u65e0\u540c\u6b65\u8fd4\u56de\u3002', u'init', 2)
(1518323, u'CPS', datetime.datetime(2015, 9, 10, 14, 14, 5), datetime.datetime(2015, 9, 10, 14, 19, 7), u'BIZ_OGIC', 4, u'CPS_CP_BOC', None, u'\u4e1a\u52a1\u903b\u8f91\u76d1\u63a7-CPS-\u4ee3\u7406\u4e0d\u53ef\u7528', u'CPS\u4ee3\u7406\u5f02\u5e38\uff0c\u53d1\u9001\u6d88\u606f\u8d85\u65f6\uff0c\u6216\u65e0\u540c\u6b65\u8fd4\u56de\u3002', u'init', 6)
(1518324, u'CPS', datetime.datetime(2015, 9, 10, 14, 28, 5), datetime.datetime(2015, 9, 10, 14, 53, 7), u'BIZ_OGIC', 4, u'CPS_CP_BOC', None, u'\u4e1a\u52a1\u903b\u8f91\u76d1\u63a7-CPS-\u4ee3\u7406\u4e0d\u53ef\u7528', u'CPS\u4ee3\u7406\u5f02\u5e38\uff0c\u53d1\u9001\u6d88\u606f\u8d85\u65f6\uff0c\u6216\u65e0\u540c\u6b65\u8fd4\u56de\u3002', u'init', 26)
(1518330, u'CPS', datetime.datetime(2015, 9, 10, 14, 36, 30), datetime.datetime(2015, 9, 10, 14, 52, 30), u'MEMCACHED', 3, u'CPS|192.168.126.151:12000', None, u'Memcached\u5185\u5b58\u5360\u7528\u7387\u8d85\u9600\u503c\u5f02\u5e38', u'\u4e3b\u673a\u540d:192.168.126.151:12000,\u5185\u5b58\u6700\u5927\u53ef\u7528:10MB,\u5185\u5b58\u5f53\u524d\u5df2\u7528:0.01MB,\u5185\u5b58\u4f7f\u7528\u7387:0.13%,\u544a\u8b66\u9600\u503c:0%,\u62e8\u6d4b\u72b6\u6001:\u62e8\u6d4b\u6210\u529f', u'init', 5)
(1518332, u'CPS', datetime.datetime(2015, 9, 10, 14, 38, 6), datetime.datetime(2015, 9, 10, 14, 53, 7), u'BIZ_OGIC', 4, u'CPS_CNP_BOC', None, u'\u4e1a\u52a1\u903b\u8f91\u76d1\u63a7-CPS-\u4ee3\u7406\u4e0d\u53ef\u7528', u'CPS\u4ee3\u7406\u5f02\u5e38\uff0c\u53d1\u9001\u6d88\u606f\u8d85\u65f6\uff0c\u6216\u65e0\u540c\u6b65\u8fd4\u56de\u3002', u'init', 16)
